query_id,query_text,city,user_lat,user_lon,timestamp,query_type,source,raw_query_id,extra_context
mobilitybench_q_6e843ac4fdf687b9b6,海口五源河国家湿地公园,海口市,20.048303,110.160534,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39434,"{""context"":{""city"":""海口市"",""user_current_location"":""110.16053438186647,20.048303126182738""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '海口五源河国家湿地公园', 'city': '海口市'}}]""}"
mobilitybench_q_9288b3231acc8d20a5,河南岸演达一路丽园新村,惠州市,23.080566,114.475970,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39437,"{""context"":{""city"":""惠州市"",""user_current_location"":""114.47596997022629,23.080565783521767""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '河南岸演达一路丽园新村', 'city': '惠州市'}}]""}"
mobilitybench_q_91b6362847d2461dc2,勾庄批猪肚猪尾肚猪舌头批发市场,杭州市,30.397074,120.149362,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39440,"{""context"":{""city"":""杭州市"",""user_current_location"":""120.14936238527298,30.39707404208553""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '勾庄批猪肚猪尾肚猪舌头批发市场', 'city': '杭州市'}}]""}"
mobilitybench_q_a152ec7c708b2c3ca8,郑州银行新郑解放路支行,郑州市,34.736237,113.644187,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39444,"{""context"":{""city"":""郑州市"",""user_current_location"":""113.64418745040895,34.73623663963423""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '郑州银行新郑解放路支行', 'city': '郑州市'}}]""}"
mobilitybench_q_636006e4e99c49c6e8,无锡市锡北镇金安路60号,无锡市,31.639388,120.383896,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39451,"{""context"":{""city"":""无锡市"",""user_current_location"":""120.3838960826397,31.639387759818774""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '无锡市锡北镇金安路60号', 'city': '无锡市'}}]""}"
mobilitybench_q_7de2f067c00c00c366,搜一下附近的五金店最近的复印店,东莞市,23.031030,113.943212,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39452,"{""context"":{""city"":""东莞市"",""user_current_location"":""113.94321218132973,23.031030033728694""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.94321218132973,23.031030033728694', 'keywords': '五金店'}}]""}"
mobilitybench_q_a4c3d0561f0ff09da7,帮我看一下最近的寿司店,杭州市,30.405903,119.889957,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39455,"{""context"":{""city"":""杭州市"",""user_current_location"":""119.889957,30.405903""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '119.889957,30.405903', 'keywords': '寿司店'}}]""}"
mobilitybench_q_35f9d2a841befd6a20,包河区福州路与嵩山路交叉口,合肥市,31.846665,117.315729,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39457,"{""context"":{""city"":""合肥市"",""user_current_location"":""117.31572926044467,31.846664922431394""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '包河区福州路与嵩山路交叉口', 'city': '合肥市'}}]""}"
mobilitybench_q_d411c2cc6fc3d5b2ee,信发印花附近的农贸市场,佛山市,22.944445,112.910913,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39470,"{""context"":{""city"":""佛山市"",""user_current_location"":""112.91091307997704,22.944444703899205""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '信发印花', 'city': '佛山市'}}, {'name': 'search_around_poi', 'arguments': {'location': '112.912986,22.942722', 'keywords': '农贸市场'}}]""}"
mobilitybench_q_383057a0974b94b0b0,小德小德帮我搜一下附近的大型的五金店,苏州市,31.349436,120.759203,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39472,"{""context"":{""city"":""苏州市"",""user_current_location"":""120.75920283794402,31.349436012537332""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.75920283794402,31.349436012537332', 'keywords': '五金店'}}]""}"
mobilitybench_q_10247894b0fae8c84a,云栖小镇会展国国际会展中心,杭州市,30.294447,120.213609,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39478,"{""context"":{""city"":""杭州市"",""user_current_location"":""120.21360933780672,30.294447225365747""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '云栖小镇会展国国际会展中心', 'city': '杭州市'}}]""}"
mobilitybench_q_c207e41db3708d7963,平顶山市薛庄乡东杨寺村离这多少里,平顶山市,33.766656,113.199339,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39488,"{""context"":{""city"":""平顶山市"",""user_current_location"":""113.1993390619755,33.76665611229178""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.1993390619755,33.76665611229178', 'keywords': '平顶山市薛庄乡东杨寺村'}}]""}"
mobilitybench_q_19b53e1329a3697f0e,请给我搜索一下附近的游泳馆、健身馆。,长春市,43.696547,125.327553,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39490,"{""context"":{""city"":""长春市"",""user_current_location"":""125.32755330204962,43.69654655369111""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '125.32755330204962,43.69654655369111', 'keywords': '游泳馆、健身馆'}}]""}"
mobilitybench_q_32e96f1e1de0f7b703,找一下附近有没有理发店,汕头市,23.210516,116.591029,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39495,"{""context"":{""city"":""汕头市"",""user_current_location"":""116.59102857112886,23.21051595138269""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '116.59102857112886,23.21051595138269', 'keywords': '理发店'}}]""}"
mobilitybench_q_e4537c57e6b502bde0,中国银行自助取款最近的,苏州市,31.325865,120.747758,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39497,"{""context"":{""city"":""苏州市"",""user_current_location"":""120.747758,31.325865""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.747758,31.325865', 'keywords': '中国银行'}}]""}"
mobilitybench_q_3d500be2af38f3695f,河南省焦作市沁阳市联盟街南大街板桥联盟超市,南阳市,32.997923,112.526650,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39499,"{""context"":{""city"":""南阳市"",""user_current_location"":""112.526650428772,32.997922581940344""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '河南省焦作市沁阳市联盟街南大街板桥联盟超市', 'city': '南阳市'}}]""}"
mobilitybench_q_8db58d4c6f68a881dd,牛栏山酒厂附近的小北桥潮白河,北京市,40.192223,116.699748,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39504,"{""context"":{""city"":""北京市"",""user_current_location"":""116.69974789023398,40.19222318255312""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '牛栏山酒厂', 'city': '北京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.667132,40.215599', 'keywords': '小北桥潮白河'}}]""}"
mobilitybench_q_adf796471795b76199,涿州瑞安路附近装修公司,保定市,39.492850,116.021471,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39518,"{""context"":{""city"":""保定市"",""user_current_location"":""116.02147087454796,39.49284981226784""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '涿州瑞安路', 'city': '保定市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.007808,39.490820', 'keywords': '装修公司'}}]""}"
mobilitybench_q_154ee644fd930248cd,帮我搜索附近的公共厕所。,许昌市,34.034051,113.878376,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39527,"{""context"":{""city"":""许昌市"",""user_current_location"":""113.87837648391724,34.03405140239634""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.87837648391724,34.03405140239634', 'keywords': '公共厕所'}}]""}"
mobilitybench_q_4762323026b93cd539,体育场路70号云尚公寓2幢1单元101号,杭州市,30.316584,120.220802,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39534,"{""context"":{""city"":""杭州市"",""user_current_location"":""120.22080168128012,30.31658393987388""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '体育场路70号云尚公寓2幢1单元101号', 'city': '杭州市'}}]""}"
mobilitybench_q_e990f3753d4e40e4ba,请问我这附近有垃圾站吗,上海市,31.281949,121.527084,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39536,"{""context"":{""city"":""上海市"",""user_current_location"":""121.52708441019058,31.281949219444748""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '121.52708441019058,31.281949219444748', 'keywords': '垃圾站'}}]""}"
mobilitybench_q_884a076cc69108c422,北京市朝阳区东坝地区名车汇,北京市,39.954053,116.508394,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39538,"{""context"":{""city"":""北京市"",""user_current_location"":""116.50839373469354,39.95405279197332""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '北京市朝阳区东坝地区名车汇', 'city': '北京市'}}]""}"
mobilitybench_q_cf014db1711abb2fc1,洛川中路1100弄36号,苏州市,31.603709,121.216540,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39542,"{""context"":{""city"":""苏州市"",""user_current_location"":""121.21653959155083,31.603708552689884""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '洛川中路1100弄36号', 'city': '苏州市'}}]""}"
mobilitybench_q_c02f2c30c115812bd7,藁城黄庄附近的国家电网,石家庄市,38.171782,114.564317,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39546,"{""context"":{""city"":""石家庄市"",""user_current_location"":""114.56431657075885,38.171781625488705""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '藁城黄庄', 'city': '石家庄市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.683089,38.142090', 'keywords': '国家电网'}}]""}"
mobilitybench_q_521fbd893ddbd317df,工商银行北京幸福街支行,北京市,39.868191,116.167722,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39549,"{""context"":{""city"":""北京市"",""user_current_location"":""116.16772234439853,39.86819081224151""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '工商银行北京幸福街支行', 'city': '北京市'}}]""}"
mobilitybench_q_ef500fa89efa4d1cec,广东省湛江市麻章区人民政府,玉林市,22.751388,110.292685,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39557,"{""context"":{""city"":""玉林市"",""user_current_location"":""110.29268547892572,22.751388048448067""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '广东省湛江市麻章区人民政府', 'city': '玉林市'}}]""}"
mobilitybench_q_d1fd39e3f247d6c62c,湾沚区六郎镇有几家牛肉汤馆,芜湖市,31.121272,118.590108,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39559,"{""context"":{""city"":""芜湖市"",""user_current_location"":""118.59010845422745,31.121271998742362""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '118.59010845422745,31.121271998742362', 'keywords': '家牛肉汤馆'}}]""}"
mobilitybench_q_37332495f8a1efc810,附近腾发二手车交易市场,郑州市,34.872306,113.684359,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39560,"{""context"":{""city"":""郑州市"",""user_current_location"":""113.684359,34.872306""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.684359,34.872306', 'keywords': '腾发二手车交易市场'}}]""}"
mobilitybench_q_6d3bb9375393368c4a,锡山区无锡正源翔拉丝厂,无锡市,31.673930,120.277882,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39564,"{""context"":{""city"":""无锡市"",""user_current_location"":""120.27788177132608,31.67393020364553""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '锡山区无锡正源翔拉丝厂', 'city': '无锡市'}}]""}"
mobilitybench_q_d996c1d1c9a14a6aca,通州区中仓街道中仓小区16号楼,北京市,39.904412,116.643946,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39565,"{""context"":{""city"":""北京市"",""user_current_location"":""116.64394587278366,39.90441249252232""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '通州区中仓街道中仓小区16号楼', 'city': '北京市'}}]""}"
mobilitybench_q_6a57f311056e848d4f,羊头岗村附近的公立幼儿园,北京市,39.678026,116.143576,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39566,"{""context"":{""city"":""北京市"",""user_current_location"":""116.14357575774196,39.6780256519534""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '羊头岗村', 'city': '北京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.008633,39.724293', 'keywords': '公立幼儿园'}}]""}"
mobilitybench_q_2403f7aaf40d92cf24,天津市。第三中心医院。,天津市,39.252242,116.955010,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39569,"{""context"":{""city"":""天津市"",""user_current_location"":""116.9550096988678,39.252242081303756""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '天津市。第三中心医院。', 'city': '天津市'}}]""}"
mobilitybench_q_ab0aab4c68b09c410e,丰台区万达广场耐克专卖店,北京市,40.112516,116.614616,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39580,"{""context"":{""city"":""北京市"",""user_current_location"":""116.61461591720584,40.11251637083405""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '丰台区万达广场耐克专卖店', 'city': '北京市'}}]""}"
mobilitybench_q_255ea6ff545613a7f6,给我搜一个最近的审车位置,开封市,34.782888,114.251712,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39582,"{""context"":{""city"":""开封市"",""user_current_location"":""114.25171181559564,34.78288849444201""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.25171181559564,34.78288849444201', 'keywords': '审车'}}]""}"
mobilitybench_q_ac9e1e0cc54156f913,杭州市萧山区建材街华北建设生活区,杭州市,30.351517,120.212539,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39585,"{""context"":{""city"":""杭州市"",""user_current_location"":""120.21253913640979,30.35151732956301""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '杭州市萧山区建材街华北建设生活区', 'city': '杭州市'}}]""}"
mobilitybench_q_a2fbfe80404c9fe7d6,七里店附近是否有加油站,许昌市,33.780973,113.454822,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39588,"{""context"":{""city"":""许昌市"",""user_current_location"":""113.45482215285301,33.78097320429402""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '七里店', 'city': '许昌市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.782708,34.031469', 'keywords': '加油站'}}]""}"
mobilitybench_q_957272b16ac8cc9908,红星海五期鼎墅176号楼,大连市,39.028190,121.641627,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39590,"{""context"":{""city"":""大连市"",""user_current_location"":""121.64162680506705,39.02818974377934""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '红星海五期鼎墅176号楼', 'city': '大连市'}}]""}"
mobilitybench_q_4e923c7410a0b9c3bb,小德小德百丈东路2115号,宁波市,29.861551,121.534859,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39593,"{""context"":{""city"":""宁波市"",""user_current_location"":""121.53485879302026,29.861550704785216""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '小德小德百丈东路2115号', 'city': '宁波市'}}]""}"
mobilitybench_q_522394b1838ac5c3b0,帮我定位我附近的烟草小站快递站,红河哈尼族彝族自治州,24.545785,103.752449,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39603,"{""context"":{""city"":""红河哈尼族彝族自治州"",""user_current_location"":""103.75244870781898,24.545784947401234""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '103.75244870781898,24.545784947401234', 'keywords': '烟草小站快递站'}}]""}"
mobilitybench_q_5eb04d51a2f58659fd,盘锦巴塞罗那二期46号楼,沈阳市,41.807209,123.372476,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39604,"{""context"":{""city"":""沈阳市"",""user_current_location"":""123.37247639894484,41.80720912064106""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '盘锦巴塞罗那二期46号楼', 'city': '沈阳市'}}]""}"
mobilitybench_q_4fc82972bd6b40a331,成都博思特工具有限公司,成都市,30.694886,103.980388,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39610,"{""context"":{""city"":""成都市"",""user_current_location"":""103.9803881943226,30.694886011684474""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '成都博思特工具有限公司', 'city': '成都市'}}]""}"
mobilitybench_q_b9581c234af1820caf,丹灶工业区凤凰大道2号,广州市,23.197617,113.213002,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39612,"{""context"":{""city"":""广州市"",""user_current_location"":""113.21300223469736,23.197616593074986""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '丹灶工业区凤凰大道2号', 'city': '广州市'}}]""}"
mobilitybench_q_512656d80bf2f3baa7,黄河防汛抗旱物资储备管理中心,郑州市,34.739434,113.718511,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39613,"{""context"":{""city"":""郑州市"",""user_current_location"":""113.71851146221161,34.73943376410155""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '黄河防汛抗旱物资储备管理中心', 'city': '郑州市'}}]""}"
mobilitybench_q_7ab1025bc3db882caa,忆江南附近有没有足球场,西安市,34.135839,108.943786,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39623,"{""context"":{""city"":""西安市"",""user_current_location"":""108.94378647208215,34.13583933441242""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '忆江南', 'city': '西安市'}}, {'name': 'search_around_poi', 'arguments': {'location': '108.868093,34.162044', 'keywords': '足球场'}}]""}"
mobilitybench_q_0fcebf30f01af35c8a,青羊区双清巷18号锦墨轩文具,成都市,30.676192,104.026907,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39626,"{""context"":{""city"":""成都市"",""user_current_location"":""104.026907,30.676192""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '青羊区双清巷18号锦墨轩文具', 'city': '成都市'}}]""}"
mobilitybench_q_c1e5144e461aed13ff,这里附近都有哪些菜市场,河源市,23.628541,115.185012,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39642,"{""context"":{""city"":""河源市"",""user_current_location"":""115.18501192331317,23.628541398562064""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '115.18501192331317,23.628541398562064', 'keywords': '菜市场'}}]""}"
mobilitybench_q_523860983f4adc6bad,附近能用医保的社区医院,郑州市,34.686001,113.665612,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39647,"{""context"":{""city"":""郑州市"",""user_current_location"":""113.66561159491542,34.686000980361165""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.66561159491542,34.686000980361165', 'keywords': '社区医院'}}]""}"
mobilitybench_q_3f2b7584e6cb45a133,陆路港园区二别墅区嘉捷运输,天津市,39.249808,117.309536,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39649,"{""context"":{""city"":""天津市"",""user_current_location"":""117.30953603982927,39.249807775688325""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '陆路港园区二别墅区嘉捷运输', 'city': '天津市'}}]""}"
mobilitybench_q_2d9e0f8fb15fac5432,这附近哪里有卖渔具的店,临沧市,23.748782,98.835597,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39653,"{""context"":{""city"":""临沧市"",""user_current_location"":""98.8355974853039,23.748781530704658""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '98.8355974853039,23.748781530704658', 'keywords': '卖渔具的店'}}]""}"
mobilitybench_q_768f6d713d39298eab,西子佳苑西门张文义内科诊所,菏泽市,35.268664,115.415424,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39663,"{""context"":{""city"":""菏泽市"",""user_current_location"":""115.415424,35.268664""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '西子佳苑西门张文义内科诊所', 'city': '菏泽市'}}]""}"
mobilitybench_q_6472640f4f7dc059fb,西店滨海工业区香园路9号,宁波市,29.489411,121.417511,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39666,"{""context"":{""city"":""宁波市"",""user_current_location"":""121.41751080751419,29.4894105462713""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '西店滨海工业区香园路9号', 'city': '宁波市'}}]""}"
mobilitybench_q_0463fec898d43cc6ed,附近的水晶大街水晶洗的大全,青岛市,36.233431,120.425924,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39667,"{""context"":{""city"":""青岛市"",""user_current_location"":""120.42592361569406,36.23343149867898""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.42592361569406,36.23343149867898', 'keywords': '水晶大街水晶洗'}}]""}"
mobilitybench_q_ac237358b6441d21e6,诚信大道工人路交叉路口,金华市,29.266268,120.074401,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39675,"{""context"":{""city"":""金华市"",""user_current_location"":""120.07440134882928,29.266267683919416""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '诚信大道工人路交叉路口', 'city': '金华市'}}]""}"
mobilitybench_q_eee2cb6d42494e0302,市图书馆附近的老板火锅,西安市,34.230668,108.931971,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39681,"{""context"":{""city"":""西安市"",""user_current_location"":""108.931971,34.230668""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '市图书馆', 'city': '西安市'}}, {'name': 'search_around_poi', 'arguments': {'location': '109.006329,34.377241', 'keywords': '老板火锅'}}]""}"
mobilitybench_q_22c82ac5a25c9000fb,宜宾市最近的CNG加气站,自贡市,29.029962,104.731391,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:39688,"{""context"":{""city"":""自贡市"",""user_current_location"":""104.73139062523843,29.02996153930466""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '宜宾市', 'city': '自贡市'}}, {'name': 'search_around_poi', 'arguments': {'location': '104.642826,28.752354', 'keywords': 'cng加气站'}}]""}"
mobilitybench_q_653cca0bac2246e61f,江苏南通如皋市戴庄路96号,苏州市,31.540650,121.230602,,poi_search,mobilitybench,all_data_benchmark_50000.csv:39691,"{""context"":{""city"":""苏州市"",""user_current_location"":""121.23060241341591,31.540649832501416""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '江苏南通如皋市戴庄路96号', 'city': '苏州市'}}]""}"
