query_id,poi_id,rank,score,candidate_source,source
mobilitybench_q_358cf4eeb0d90eb353,mobilitybench:34e0bd707d0c5c6572,10,,near_poi_ans,mobilitybench
mobilitybench_q_59ac66be57b3e3b2c8,mobilitybench:7dd15cea7f61f8b6ee,1,,poi_result,mobilitybench
mobilitybench_q_97aa26864c08c75dad,mobilitybench:ef0cd93c5db82d7c5f,1,,poi_result,mobilitybench
mobilitybench_q_b91342cb5963e75c59,mobilitybench:29fec986aa3e0ba38b,1,,near_poi_ans,mobilitybench
mobilitybench_q_b91342cb5963e75c59,mobilitybench:ac838c55c5bff5b6c4,2,,near_poi_ans,mobilitybench
mobilitybench_q_b91342cb5963e75c59,mobilitybench:21753edf2020b1be44,3,,near_poi_ans,mobilitybench
mobilitybench_q_b91342cb5963e75c59,mobilitybench:d1ec9ce4bccafe63c1,4,,near_poi_ans,mobilitybench
mobilitybench_q_b91342cb5963e75c59,mobilitybench:351ab2554ce99d9538,5,,near_poi_ans,mobilitybench
mobilitybench_q_b91342cb5963e75c59,mobilitybench:dc5da1f669bd05c1b0,6,,near_poi_ans,mobilitybench
mobilitybench_q_b91342cb5963e75c59,mobilitybench:a96dda6bd81190975c,7,,near_poi_ans,mobilitybench
mobilitybench_q_b91342cb5963e75c59,mobilitybench:e7e750d5aa8a72b959,8,,near_poi_ans,mobilitybench
mobilitybench_q_de77f0e52435839694,mobilitybench:5db26fa21412453ab4,1,,poi_result,mobilitybench
mobilitybench_q_559f04bb071b5f831e,mobilitybench:3e7321051305c776e9,1,,poi_result,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:5ad7ab2924ed8629c8,1,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:95de4a74c00a757f79,2,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:61ef830f5ccef9f0f3,3,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:5f00024e51648df0b3,4,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:9b1563ee62b3980162,5,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:db8570dc4785768a10,6,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:21f3d9384914814cea,7,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:e2c71173c7c90c405a,8,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:63efd65846996c0f31,9,,near_poi_ans,mobilitybench
mobilitybench_q_32c76e5e881748e457,mobilitybench:e7a9f40e2e153b15ed,10,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:fb3ef761348de1a3ec,1,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:5950c55c6ef6863e73,2,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:b72546b797676ecdca,3,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:0d694d22b7f190dda1,4,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:216655aafa8da6edfb,5,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:1fb7b53d6052371bf2,6,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:2436372c0c49c181e0,7,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:ddbb999d04cf5b2845,8,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:79d22855aba2c296af,9,,near_poi_ans,mobilitybench
mobilitybench_q_e85bd74ee09ea7f0c7,mobilitybench:a7ee981beec6db690e,10,,near_poi_ans,mobilitybench
mobilitybench_q_de817dea71e3121a8a,mobilitybench:b54300abe2d7b502ff,1,,poi_result,mobilitybench
mobilitybench_q_d3cede7fe27475cabe,mobilitybench:2e89539b6851542e1c,1,,poi_result,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:a686888208ab7e105e,1,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:052aa5439204fefef6,2,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:d0bbbafca1561ee1c4,3,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:894744853af0f9a926,4,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:da17c91c486e9a6f84,5,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:bac8944997a55f714e,6,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:a241a0380d96ae3e59,7,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:fe9a809b375963b3f9,8,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:7eaffa8ba1b1dc1bcc,9,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:dcd3fa53c2efdc4ae6,10,,near_poi_ans,mobilitybench
mobilitybench_q_471317738986c495e9,mobilitybench:fd3ad8a2b973e0213b,11,,poi_result,mobilitybench
mobilitybench_q_6c9d29058ef1b94bbe,mobilitybench:48308919e57ad35c8d,1,,poi_result,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:67c7ac917f28176ec5,1,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:8074a1fec8d616f280,2,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:949bf70c0eb24a8207,3,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:25e5c6ef56d944fd86,4,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:9be7fbb998cff6eefb,5,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:f9d6a75ac5567d5944,6,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:a6956a95be391bf031,7,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:65cf83a7dcdd7ca3d8,8,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:29317a88f207d95ece,9,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:bf8a38a0cf69b00ea8,10,,near_poi_ans,mobilitybench
mobilitybench_q_c65c5aafe35b179700,mobilitybench:12a7b49033b0d91017,11,,poi_result,mobilitybench
mobilitybench_q_046e17ddf9079b31c2,mobilitybench:627522a6590564f38f,1,,poi_result,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:c8d0efae8554294652,1,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:fbcbac72678970f631,2,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:f5c22af39dd9b8e5e7,3,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:974f4000da8c06e363,4,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:bd3d421978ce388a35,5,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:f9ce8484d94de01bb7,6,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:cef5b4ade23626ee5e,7,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:1eabe09e9af0b3ded7,8,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:6f7eb8468151a4578b,9,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:47dfec58fba58542f5,10,,near_poi_ans,mobilitybench
mobilitybench_q_1a87490bd7ac5de45b,mobilitybench:b96ebe0219325efadb,11,,poi_result,mobilitybench
mobilitybench_q_b79e586e31102004fe,mobilitybench:aa4f31b5ab8a9cbc9a,1,,poi_result,mobilitybench
mobilitybench_q_3fb2021b00cafa9f59,mobilitybench:74dd975b6200726b8f,1,,poi_result,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:d1475f1b3a32b8278a,1,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:947597598437d19006,2,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:0319f68a5953dc1e73,3,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:b1cc0fbceda8294e16,4,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:c095569298ab22c561,5,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:97eafabd439e75b86f,6,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:dcc43a6911555f188b,7,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:485a8a09efe2f008cf,8,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:cc0058d103d76f33e6,9,,near_poi_ans,mobilitybench
mobilitybench_q_52e3e00c062dd9bfc3,mobilitybench:200026701134bf37f9,10,,near_poi_ans,mobilitybench
mobilitybench_q_95b14789f303606c82,mobilitybench:f9e5c5e5d8ee39d920,1,,poi_result,mobilitybench
mobilitybench_q_08eb7765a07c0902e1,mobilitybench:ed3e14e18008a0a4a7,1,,poi_result,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:fa4379f25b4477debc,1,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:f65c0432ae43ccb94e,2,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:a4445f71dd44ca39a4,3,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:d671254ee0a516c06e,4,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:620221228679d30f6d,5,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:af4e63ee8d2fda32b9,6,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:17a1f90ec1f27ec6b1,7,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:196e65d4b6d89ab211,8,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:7e2428c9ddf2d46253,9,,near_poi_ans,mobilitybench
mobilitybench_q_fd42decce558f41dce,mobilitybench:2c3b476d182d8ec65c,10,,near_poi_ans,mobilitybench
mobilitybench_q_726e4729b6512d41fc,mobilitybench:68a7643c99d1f1cc73,1,,poi_result,mobilitybench
mobilitybench_q_04c4570bb448d23d71,mobilitybench:bcd69c68c2b19ab765,1,,poi_result,mobilitybench
mobilitybench_q_3081f2f7886264be71,mobilitybench:51575122836842df6d,1,,poi_result,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:8a7c5ebad6a0baa580,1,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:8cf9318f8f6c8a4d93,2,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:02a150a35e98190b76,3,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:7c0e907f0f9c42904e,4,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:6fc9964fc5ab768aa8,5,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:0be2dea3ce1983dc24,6,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:85f4d2a8e12c87bac9,7,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:3dc5fd4e1591033df7,8,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:48e87b67497259a105,9,,near_poi_ans,mobilitybench
mobilitybench_q_ea30d9b583af46fad7,mobilitybench:f7c9bd208bbb30185f,10,,near_poi_ans,mobilitybench
mobilitybench_q_9e3de79c5f5ba342fe,mobilitybench:a17127ccbced2786e0,1,,poi_result,mobilitybench
mobilitybench_q_e724c14e30217c7c62,mobilitybench:fd4105249c189b6aca,1,,poi_result,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:e25f6b80f6fb4a0f9d,1,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:edae03efb9e11cd3ea,2,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:5baa7f562170bfda7c,3,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:2b61f4eee4be3e6881,4,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:e6a8df1c8abccd9f76,5,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:9373987aa331ca59b8,6,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:8fe9c2b5c1d2039cf8,7,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:029a56153f4ae53f9a,8,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:b1b4d15fff48c9b25c,9,,near_poi_ans,mobilitybench
mobilitybench_q_d1e54cc295d2d55c64,mobilitybench:98e64607e0637952fc,10,,near_poi_ans,mobilitybench
mobilitybench_q_15c05173642ae0e254,mobilitybench:a386f0e1193672d1e6,1,,poi_result,mobilitybench
mobilitybench_q_3a3314a89d8632e976,mobilitybench:ff84e883a568c0f6d4,1,,poi_result,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:27fdae6faf512dc504,1,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:c68e6eae6fcb9646f5,2,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:2b0f197f25d3d76232,3,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:7e3ac59f333d87c2c9,4,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:c1acbc6c1da7ef17d0,5,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:6eaa7013b0a9b93703,6,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:34ac4a1d35be9c5b0d,7,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:0f85ddf50be0f4cb3b,8,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:713d7323b4044f7389,9,,near_poi_ans,mobilitybench
mobilitybench_q_ef07abdac06fa7251a,mobilitybench:8396554908ec3c2429,10,,near_poi_ans,mobilitybench
mobilitybench_q_f6c0efdf804948cb8c,mobilitybench:3db0e30bf5aa229ad4,1,,poi_result,mobilitybench
mobilitybench_q_c6d406826bfc920298,mobilitybench:f0564973840bb260e3,1,,poi_result,mobilitybench
mobilitybench_q_10181acd4ff8c5bf5e,mobilitybench:3ac4be5e5256d8e976,1,,poi_result,mobilitybench
mobilitybench_q_37f25b04e048021ab8,mobilitybench:34ad28a51ba5a838ca,1,,poi_result,mobilitybench
mobilitybench_q_f842a835d9ba1860bf,mobilitybench:81d159620029247cb9,1,,poi_result,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:2693a589ada4221801,1,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:ccc8bc196e35a786f1,2,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:aa7ff061bfbce6bfd8,3,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:d5e78bca0668aafec9,4,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:edbc1149aa6ba6ad1b,5,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:b6930ea58a0ecac459,6,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:2a5b28aedaeb410c04,7,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:8cd90d2f9fd8caaa51,8,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:d829dd9c0dc5193b35,9,,near_poi_ans,mobilitybench
mobilitybench_q_b49a613f6b6998d61b,mobilitybench:05c1a1def890d34357,10,,near_poi_ans,mobilitybench
mobilitybench_q_5899233c9faa797e2d,mobilitybench:0c8040c1aa1d5e9866,1,,poi_result,mobilitybench
mobilitybench_q_fe084305abc63746ca,mobilitybench:0a1d9b15144ce9009d,1,,poi_result,mobilitybench
mobilitybench_q_81a49ddd2c3fb6aa6a,mobilitybench:1dc2b7e4aee1d48af2,1,,poi_result,mobilitybench
mobilitybench_q_8bc3c8b74f14629dd3,mobilitybench:e13a4f7d05062715c5,1,,near_poi_ans,mobilitybench
mobilitybench_q_8bc3c8b74f14629dd3,mobilitybench:d20866a81653b3e425,2,,near_poi_ans,mobilitybench
mobilitybench_q_8bc3c8b74f14629dd3,mobilitybench:492356b398e9faa2e4,3,,near_poi_ans,mobilitybench
mobilitybench_q_a914ef3f9b5fe743e4,mobilitybench:f24c1d6bb4beb253fe,1,,poi_result,mobilitybench
mobilitybench_q_93b00a48f013d97947,mobilitybench:0e189230ed9f82d047,1,,poi_result,mobilitybench
mobilitybench_q_5b81406d5208062ea9,mobilitybench:aa57c5fcea5e61d7fa,1,,poi_result,mobilitybench
mobilitybench_q_05d3e8ffbfd0d5534d,mobilitybench:4da632f97e598d7fcc,1,,poi_result,mobilitybench
mobilitybench_q_97b68719ca0eefa4d0,mobilitybench:77027ab68d5379cb44,1,,near_poi_ans,mobilitybench
mobilitybench_q_97b68719ca0eefa4d0,mobilitybench:e5422ebbc9b5550225,2,,near_poi_ans,mobilitybench
mobilitybench_q_97b68719ca0eefa4d0,mobilitybench:32f0f23748d453d697,3,,near_poi_ans,mobilitybench
mobilitybench_q_97b68719ca0eefa4d0,mobilitybench:79903fe9f02675366c,4,,near_poi_ans,mobilitybench
mobilitybench_q_97b68719ca0eefa4d0,mobilitybench:d7f04c808eaa3417d5,5,,near_poi_ans,mobilitybench
mobilitybench_q_97b68719ca0eefa4d0,mobilitybench:39be1ebe3a84a77304,6,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:9775d4f29249faa216,1,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:28fcd5c37fb09be810,2,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:c2d352a473aaf5cccc,3,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:d265f40d5b4cea9cf6,4,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:2ab2c5cfd8868cb524,5,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:ed81113ea8777b862c,6,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:ce27c2b1f3ae8ac991,7,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:7cca1e827615e51455,8,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:f54bfc823a9b8c815f,9,,near_poi_ans,mobilitybench
mobilitybench_q_a807f77549f3f8d199,mobilitybench:d2181163300d57a5e5,10,,near_poi_ans,mobilitybench
mobilitybench_q_27e11ec00b9e9441e1,mobilitybench:07dfdc8b050490203c,1,,poi_result,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:ae2d09ee949f5e063b,1,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:8ef81b1d60a3c76cff,2,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:c4326820276cdafd47,3,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:e2a3f8ec28e58ff141,4,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:f3eb02ad1d2b4fa4bd,5,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:869ceb7fb1c75e9cc7,6,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:f7108a508e461938be,7,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:5fe4276c4afbb167df,8,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:9560a2fe38f56d9ba5,9,,near_poi_ans,mobilitybench
mobilitybench_q_b60740a877d8ade550,mobilitybench:3f9ac83691bf2a456d,10,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:a8cf42cacadf4faa62,1,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:e10be1dbcfd289b87a,2,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:693288c591794b0aa5,3,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:50d58139bce28e1a26,4,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:da30157dbd7da33119,5,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:09dfa3410871e07fb4,6,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:d28e79d519bc754976,7,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:35d1f902b19bce844d,8,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:a6254069bf6593504e,9,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:4096def49dc03e98ec,10,,near_poi_ans,mobilitybench
mobilitybench_q_2f5b036f4750d2ecc2,mobilitybench:b379b66b4ede24a16d,11,,poi_result,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:ac8c8055878cc82766,1,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:4896494a39fbe53a84,2,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:47574659a1881ba910,3,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:453ec0a69b9864a35a,4,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:c3594ac13715070389,5,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:d6f3297b9ba1737be4,6,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:41f0bbe608c54c9708,7,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:c4b7aec5f970664a80,8,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:7b8940a3ce7b91018c,9,,near_poi_ans,mobilitybench
mobilitybench_q_20bb88d8012d216e07,mobilitybench:8eae5ec0f7470fbd78,10,,near_poi_ans,mobilitybench
mobilitybench_q_86b718bb85171b25d4,mobilitybench:293b29384e7daac83c,1,,poi_result,mobilitybench
mobilitybench_q_0bfe600af422670010,mobilitybench:6267603cefea329275,1,,poi_result,mobilitybench
mobilitybench_q_254361f42c601d59f7,mobilitybench:0150c1135d04899886,1,,poi_result,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:1bc40d75520e82756b,1,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:31fcc41dbc68196b99,2,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:8cc1b4438afd3684b4,3,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:e42e418474af0fcf0a,4,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:4c43d4f7b03c687aa2,5,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:4857d7d351f49462fa,6,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:7ca299fcfc0f5385ef,7,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:df91663e3e041b5454,8,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:9053c994be3be35c60,9,,near_poi_ans,mobilitybench
mobilitybench_q_eb1ef7e12087b4ec4c,mobilitybench:ee397057dfa08dc115,10,,near_poi_ans,mobilitybench
mobilitybench_q_f9457353ac8c12eb15,mobilitybench:5d78a28adf0e27dd44,1,,poi_result,mobilitybench
mobilitybench_q_d81e69f3191628b734,mobilitybench:891ea8fb0be62ba71e,1,,poi_result,mobilitybench
mobilitybench_q_3d8cda12839534ab66,mobilitybench:deccd6531ab248aa5d,1,,near_poi_ans,mobilitybench
mobilitybench_q_3d8cda12839534ab66,mobilitybench:8de9d5bea2a14cd931,2,,near_poi_ans,mobilitybench
mobilitybench_q_3d8cda12839534ab66,mobilitybench:de7cee9c0e2f250027,3,,near_poi_ans,mobilitybench
mobilitybench_q_3d8cda12839534ab66,mobilitybench:4539a76bcfa9e0940c,4,,near_poi_ans,mobilitybench
mobilitybench_q_217e94bb90bb25e079,mobilitybench:6bb9427d275b1ca170,1,,poi_result,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:bf3f764ab9d106dec4,1,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:30ee2bb45925c16049,2,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:f83e31f0289476f097,3,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:412214a79c1f98bb49,4,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:240aae7c07142e42a6,5,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:815027b64b31f41058,6,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:41d716943d6ec67984,7,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:588ee928c0b84dea1f,8,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:92e487244c141f4e1d,9,,near_poi_ans,mobilitybench
mobilitybench_q_c2edcd02616b9d3634,mobilitybench:4062dfb72546ff419b,10,,near_poi_ans,mobilitybench
mobilitybench_q_de9b8da8c89e976ce9,mobilitybench:979e1b8f8ce469eb03,1,,poi_result,mobilitybench
